id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoD_model,QoD_os-version,QoD_api-level,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
199,17,360,243.47797,12.33333,0,21.3333333,0,2,2676,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,39,5,3,3,2,2,2
1064,125,360,412.19412,29.56666667,0,43.63333333,0,1,2680,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,4,5
1006,122,360,360.28525,24.08333333,0,44.25,0,1,2681,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
480,55,360,327.25717,29.68333333,1,43.96666667,0,1,2681,5,1,HTC One X+,4.1.1(122573.16),16,1,44,5,2,5,5,5,5
1765,166,360,392.65875,29.56666667,0,43.5,0,1,2682,2,3,Nexus 4,5.0.1(1602158),22,0,30,5,3,5,4,4,4
1847,175,360,705.5297,25.03333333,0,44.45,0,1,2684,4,3,D5803,4.4.4(suv3Rw),19,1,52,5,4,5,4,4,4
1159,128,360,660.4654,30.08333333,0,44.25,0,1,2686,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,4,4,4
430,46,360,817.80237,30.11666667,2,45.35,0,1,2686,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,3,5,4,4,4
1549,146,360,25.631317,11.93333333,0,21.83333333,0,1,2687,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,49,5,4,5,3,4,3
857,109,360,391.7964,29.58333333,0,43.53333333,0,1,2688,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,14,3,3,5,3,4,3
1846,175,360,562.1253,24.98333333,0,44.13333333,0,1,2691,4,3,D5803,4.4.4(suv3Rw),19,1,52,5,4,5,4,4,4
1072,125,240,115.46329,24.03333333,2,22.1,0,1,2692,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,5
1208,130,240,115.62714,23.95,0,22.1,0,1,2699,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
771,95,360,565.6057,25.03333333,0,44.45,0,1,2701,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,3,4
424,47,360,556.0123,29.66666667,0,43.93333333,0,2,2701,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,3,5,2,1,2
1011,122,360,685.3591,23.86666667,0,44.18333333,0,1,2702,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1645,153,360,546.46436,30.48333333,1,45.68333333,0,2,2703,5,1,GT-I9195,4.4.2(I9195XXUCNK4),19,0,38,5,4,5,5,5,5
841,105,360,578.3971,30.08333333,0,44.26666667,0,1,2708,4,3,D5803,4.4.4(suv3Rw),19,1,43,5,2,5,5,5,5
1730,165,360,109.510414,11.93333333,0,21.83333333,0,1,2708,4,4,Nexus 4,5.1.1(478106bf5f),22,1,48,5,3,5,2,4,2
1019,123,360,392.05814,30.1,0,44.26666667,0,1,2709,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
986,121,360,571.3591,29.68333333,0,43.96666667,0,1,2711,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1570,149,360,137.16743,13.01666667,1,22.23333333,0,2,2718,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,33,5,4,5,2,3,4
632,78,360,607.1786,25.28333333,1,45.2,0,1,2718,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,3,4,4,3,3
798,100,360,895.9229,29.93333333,0,44.05,0,1,2719,2,3,HTC One X+,4.1.1(122573.16),16,1,52,5,4,4,3,2,3
1003,122,360,400.38092,29.98333333,0,44.1,0,1,2726,2,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1655,154,360,73.76212,8.666666667,1,22.7,0,1,2728,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,30,5,4,3,1,2,2
191,16,360,820.43066,25.7,1,45.55,0,2,2729,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,5,4,3,3
1206,130,360,224.85866,30.08333333,0,44.26666667,0,1,2731,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
441,49,360,835.57574,25.96666667,1,44.78333333,1,2,2733,4,2,HTC One X+,4.1.1(122573.16),16,1,24,5,3,5,4,5,4
1150,128,360,466.15067,25.06666667,0,44.46666667,0,1,2736,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,3,4,4
1119,127,360,724.03033,25.08333333,0,44.46666667,0,1,2739,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1071,125,360,359.8247,24.1,0,44.28333333,0,1,2743,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,5,5
996,121,360,728.14935,24.75,0,43.78333333,0,1,2745,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1651,154,360,607.00867,25.43333333,1,45.2,0,1,2747,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,30,4,5,5,4,4,4
851,108,360,790.218,10.65,0,16.48333333,0,1,2751,4,4,Nexus 4,5.0.1(1602158),21,1,52,4,2,5,4,3,3
840,105,360,519.15704,29.78333333,0,43.96666667,0,1,2753,2,3,D5803,4.4.4(suv3Rw),19,1,43,5,2,5,3,2,3
1069,125,360,224.72774,30.06666667,0,44.23333333,0,1,2754,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1129,127,360,360.0398,24.1,0,44.3,0,1,2756,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1216,131,360,242.9868,29.68333333,0,43.96666667,0,1,2759,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,5
1548,146,360,585.1398,29.71666667,0,43.96666667,0,1,2766,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,49,5,4,5,5,5,5
1154,128,360,466.34106,30.45,1,45.65,0,1,2767,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1853,176,360,724.45514,24.96666667,0,44.13333333,0,1,2767,4,3,Nexus 4,5.0.1(1602158),22,1,40,5,4,5,4,3,4
981,121,360,245.10068,29.7,0,43.96666667,0,1,2775,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1659,155,360,78.77016,11.93333333,0,21.83333333,0,1,2778,5,4,Nexus 4,5.0.1(1602158),22,0,33,5,3,5,3,3,3
1032,124,360,383.6528,29.68333333,0,43.96666667,0,1,2782,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
471,53,360,736.1258,23.9,0,44.18333333,0,1,2787,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,5,4,5
1228,131,360,627.89886,25.06666667,0,44.46666667,0,1,2788,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
673,84,360,424.70724,30.16666667,4,45.03333333,0,1,2788,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,5,4,4,4
1179,130,360,558.43866,29.66666667,0,43.96666667,0,1,2793,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
1866,178,360,659.38605,25.15,20,44.46666667,0,1,2794,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,4,4,4
1658,155,360,221.31078,29.66666667,0,21.81666667,0,1,2795,5,4,Nexus 4,5.0.1(1602158),22,0,33,5,3,5,3,3,3
416,47,360,411.78122,30.11666667,1,44.26666667,5,1,2796,3,1,HTC One X+,4.1.1(122573.16),16,1,26,5,4,5,5,5,5
399,43,360,834.09155,25.76666667,1,45.55,0,1,2797,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,21,5,3,5,3,3,3
933,118,360,326.19992,29.71666667,1,43.96666667,0,1,2800,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,4,4,3,4
1080,125,360,557.4284,24.73333333,0,43.78333333,0,1,2800,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
517,62,360,393.87228,25.01666667,0,44.15,0,1,2803,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,3,5,3,3,3
278,27,360,469.802,25.1,0,44.46666667,0,1,2805,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,27,5,2,5,4,4,4
425,46,360,658.7309,25.31666667,1,45.2,0,1,2806,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,2,5,4,4,5
1135,127,360,702.48975,23.83333333,0,43.86666667,0,1,2808,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,5,5,5,5
1557,147,360,229.70158,25.5,1,22.66666667,0,1,2811,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,28,5,3,5,3,4,3
991,121,360,605.5292,25.36666667,1,44.85,0,2,2812,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
57,2,360,393.39148,30.08333333,5,44.23333333,0,1,2814,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,4,5,5,5,5
962,120,360,457.41,25.01666667,0,44.16666667,0,1,2815,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,5
799,101,360,413.1687,29.6,0,43.63333333,0,1,2815,4,3,GT-I9300,4.1.2(I9300XXELL4),16,0,32,5,4,3,3,2,3
1165,128,360,281.69537,29.55,0,43.5,0,1,2820,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,5,4,4,5,5
967,121,360,411.22794,29.6,0,43.63333333,0,1,2821,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1018,123,360,216.87717,29.73333333,0,43.96666667,0,1,2827,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1567,148,360,614.92786,25.11666667,0,44.48333333,0,1,2827,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,38,5,4,5,5,5,5
1423,138,360,87.00609,8.766666667,1,22.63333333,0,2,2834,5,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,4,5,2,3,3
1088,125,360,528.5541,25.11666667,0,44.48333333,0,1,2836,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1056,125,360,606.7126,25.38333333,0,44.86666667,0,1,2837,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1817,173,360,396.39374,24.66666667,0,43.78333333,0,1,2837,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,3,3,4
490,56,360,493.5063,24.46666667,0,43.45,0,2,2837,5,1,HTC One X+,4.1.1(122573.16),16,1,27,5,4,5,4,5,4
1156,128,360,819.0215,25.4,1,45.21666667,0,1,2838,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1571,149,360,235.04736,24.75,0,21.83333333,0,1,2844,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,33,4,4,5,2,3,4
1819,173,360,736.2184,23.85,0,44.15,0,1,2845,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
1794,172,360,526.3276,25,0,44.13333333,0,1,2846,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,42,5,4,5,5,4,4
971,121,360,400.51532,29.85,0,43.91666667,0,1,2851,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
965,120,360,516.7134,29.71666667,0,43.96666667,0,1,2853,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
281,27,360,326.31555,29.71666667,0,43.96666667,0,1,2860,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,2,5,4,5,4
1304,135,360,1254.5128,30.06666667,0,44.2,0,1,2865,5,4,D5803,4.4.4(suv3Rw),19,1,25,5,5,5,4,5,4
451,50,360,532.54285,24.71666667,0,43.78333333,0,1,2867,4,1,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,25,5,4,5,4,4,4
1715,163,360,235.11955,24.88333333,0,21.8,0,1,2868,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,4,5,5,4,4,4
457,51,360,327.35614,29.71666667,0,43.96666667,0,1,2869,2,3,D5803,4.4.4(suv3Rw),19,0,26,5,4,5,4,3,4
1004,122,360,282.27368,29.56666667,0,43.5,0,1,2870,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
955,119,360,298.76273,30.08333333,0,44.26666667,0,1,2871,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
252,23,360,834.5265,25.85,1,44.93333333,0,2,2874,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,27,5,3,5,4,4,4
660,82,360,560.05023,30.08333333,2,45.03333333,0,1,2878,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,5,4,4,4
78,3,360,392.08966,30.33333333,0,44.23333333,0,2,2881,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,27,5,1,4,4,4,4
562,66,360,727.019,25.03333333,0,43.78333333,0,1,2881,4,2,GT-I9300,4.1.2(I9300XXELL4),16,0,23,5,5,5,4,4,4
169,11,360,409.49066,29.93333333,2,43.96666667,0,1,2883,2,1,HTC One X+,4.1.1(122573.16),16,1,27,5,4,5,4,4,4
956,119,360,731.5592,24.65,0,43.78333333,0,2,2883,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1809,173,360,303.38336,29.75,0,43.96666667,0,1,2884,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
1184,130,360,606.43463,25.41666667,1,45.16666667,0,1,2885,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1602,151,360,74.69062,8.3,0,21.83333333,0,1,2885,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,33,5,3,5,3,3,3
888,115,360,523.9255,25.11666667,0,44.46666667,0,1,2886,3,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,5,4,5,4
1013,122,360,236.28346,29.76666667,0,43.96666667,0,1,2889,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
891,115,360,474.25247,25.01666667,0,44.15,0,1,2891,4,3,D5803,4.4.4(suv3Rw),19,0,27,5,4,5,4,4,4
521,63,360,300.1986,24.08333333,0,44.26666667,0,1,2892,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,5,5,5,5,5
1631,152,360,835.6238,25.41666667,1,45.21666667,0,2,2892,5,4,GT-I9189,5.1.1(456c49d1b2),22,1,29,5,5,5,4,4,4
1295,134,360,281.48212,30.03333333,1,22.6,0,1,2893,5,4,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,3,4,3
427,48,360,300.1821,25.36666667,1,44.85,0,1,2893,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,21,5,5,5,5,5,5
1411,138,360,391.76077,30.1,0,44.23333333,0,1,2893,5,4,Nexus 4,5.0.1(1602158),22,1,26,5,4,5,5,5,5
1022,123,360,603.1407,24.68333333,0,43.8,0,1,2894,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1830,174,360,684.44684,24.66666667,0,43.8,0,1,2895,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,3,5,4,4,4
1489,142,360,65.00878,10.05,0,22.18333333,0,1,2900,4,4,D5803,4.4.4(suv3Rw),19,1,36,4,4,5,4,5,4
1095,125,360,331.43314,29.75,0,43.96666667,0,1,2903,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,5
953,119,360,702.21564,25.1,0,44.46666667,0,1,2904,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
867,110,360,845.15466,24.93333333,0,44.13333333,0,1,2906,4,3,Nexus 4,5.0.1(1602158),22,1,20,2,4,5,4,3,4
1058,125,360,424.45575,30.4,1,45.36666667,0,1,2907,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
217,20,360,1150.2666,30.76666667,8,45.36666667,0,2,2910,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,29,5,5,5,5,5,5
144,8,360,730.281,23.91666667,0,44.18333333,0,1,2911,5,4,HTC One X+,4.1.1(122573.16),16,1,23,5,3,5,4,4,4
1209,130,360,373.84998,25.05,0,44.46666667,0,1,2914,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,3,5,5,4,5
1023,123,360,831.77563,25.71666667,1,45.55,0,2,2923,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1185,130,360,1214.2064,30.68333333,1,45.33333333,0,1,2926,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
63,2,360,412.2551,29.58333333,1,43.63333333,0,1,2926,4,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,3,4,5,4,4
326,33,360,649.83154,29.71666667,0,43.96666667,0,1,2940,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,26,5,3,5,4,4,4
1012,122,240,284.309,25.1,0,22.11666667,0,1,2942,2,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1644,153,360,538.7075,30.61666667,1,22.55,0,1,2943,5,1,GT-I9195,4.4.2(I9195XXUCNK4),19,0,38,4,4,3,3,4,4
230,19,360,834.90454,25.88333333,1,44.48333333,0,2,2947,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,27,5,5,5,4,5,4
408,45,360,582.5205,25.68333333,1,45.88333333,0,1,2951,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,5,5,5
1202,130,360,413.83005,30.06666667,0,44.3,0,1,2957,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,3,5,4,4,4
1136,127,240,55.105015,24.75,0,21.81666667,0,1,2958,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1021,123,360,566.05664,24.68333333,0,43.78333333,0,1,2960,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
232,19,360,510.33603,30.86666667,1,45.7,0,1,2960,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,27,5,5,5,4,4,5
277,27,360,444.18338,25.01666667,0,44.45,0,1,2960,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,27,5,2,5,3,3,3
1298,135,360,1438.7767,30.01666667,0,43.96666667,0,1,2966,5,4,D5803,4.4.4(suv3Rw),19,1,25,5,3,5,4,3,4
1230,131,360,528.92816,24.68333333,0,43.8,0,1,2968,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
382,41,360,399.17508,30.01666667,0,43.96666667,0,2,2976,4,2,GT-I9300,4.1.2(I9300XXELL4),16,1,23,5,4,5,5,5,5
1176,130,360,572.79156,25.1,0,44.46666667,0,1,2980,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
1840,174,360,307.33493,29.66666667,0,43.96666667,0,1,2980,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
1593,150,360,165.95175,30.05,0,22.11666667,0,1,2981,4,4,D5803,4.4.4(suv3Rw),19,1,55,4,4,5,3,4,3
1851,176,360,472.6513,25.01666667,0,44.15,0,1,2981,4,3,Nexus 4,5.0.1(1602158),22,1,40,5,4,5,4,4,4
909,117,360,900.42395,30.08333333,0,44.26666667,0,1,2982,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
1198,130,360,584.3956,25.61666667,1,45.86666667,0,2,2982,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
623,75,360,383.3239,30.06666667,0,43.96666667,0,1,2985,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,17,5,3,5,4,4,4
309,31,360,442.6788,25.08333333,0,44.46666667,0,1,2990,4,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,3,5,4,4,4
1643,153,360,608.9173,25.4,2,44.86666667,0,1,2993,5,1,GT-I9195,4.4.2(I9195XXUCNK4),19,0,38,4,2,4,5,4,4
1196,130,360,512.10913,30.51666667,1,45.7,0,1,2995,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
511,61,360,399.38605,29.91666667,0,44,0,1,2997,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
162,10,360,185.53412,30.26666667,3,44.16666667,0,1,2998,2,1,HTC One X+,4.1.1(122573.16),16,0,25,5,3,5,3,4,3
808,101,360,371.5541,29.63333333,0,43.6,0,2,2999,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,32,5,5,5,4,4,5
295,29,360,666.0627,25.35,0,44.46666667,0,1,3000,5,4,GT-I9300,4.3(I9506XXUBML5),18,1,25,5,5,4,2,2,3
1537,145,360,614.29724,29.95,0,43.63333333,0,1,3004,5,4,SM-N9005,4.4.2(N9005XXUGNI4),19,1,25,4,5,5,4,5,4
268,25,360,327.87695,29.71666667,2,43.96666667,0,1,3009,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,28,5,3,4,2,2,2
1229,131,360,570.2725,24.66666667,0,43.78333333,0,1,3010,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
1065,125,360,383.5734,29.76666667,0,44.3,0,2,3012,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,5,5,5,5,5
1020,123,360,627.34644,25.08333333,0,44.46666667,0,1,3013,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
929,118,360,483.34116,30.4,1,45.36666667,0,1,3025,4,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1306,136,360,2015.9884,24.73333333,0,43.8,0,1,3025,5,4,SM-G900F,5.0(G900FXXU1BOC7),21,1,31,5,5,5,5,5,5
987,121,360,392.08102,30.1,0,44.28333333,0,1,3031,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
622,76,360,1107.9917,31.1,1,45.7,0,1,3033,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,21,5,3,4,3,3,3
2077,181,360,110.63824,12.11666667,0,22.16666667,0,1,3034,5,4,GT-I9300,4.1.2(I9300XXELL4),19,1,19,4,4,5,3,4,3
1050,124,360,652.68396,29.66666667,0,43.96666667,0,1,3036,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,3,3,4
376,39,360,816.5829,30.13333333,1,45.35,0,1,3038,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,20,5,4,5,5,5,4
1091,125,360,466.50504,30.33333333,1,45.36666667,0,1,3042,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,4,5
1303,135,360,109.27836,12.1,0,21.83333333,0,1,3047,5,4,D5803,4.4.4(suv3Rw),19,0,25,5,4,2,3,3,3
814,102,360,835.8874,25.75,1,45.55,0,1,3048,5,1,D5803,4.4.4(suv3Rw),19,1,19,5,3,5,3,4,4
1534,144,360,66.599304,29.78333333,0,21.8,0,1,3049,5,4,Nexus 4,5.0.1(1602158),22,1,41,5,5,5,4,3,4
979,121,360,529.3915,23.95,0,44.51666667,0,2,3054,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1234,131,360,424.5493,30.36666667,1,45.36666667,0,2,3055,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
1140,128,360,670.1113,30.08333333,0,44.31666667,0,1,3061,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,4,5,4
1190,130,360,390.98108,30.1,0,44.26666667,0,1,3062,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
1201,130,360,660.6558,30.03333333,0,44.2,0,1,3062,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,5,4,5
1428,138,360,81.48366,8.3,0,21.81666667,0,1,3068,4,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,4,5,2,4,3
1101,126,360,399.20795,30,0,44.11666667,0,1,3069,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
453,50,360,424.80048,30.15,1,45.03333333,0,1,3070,4,1,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,24,5,4,5,4,5,4
950,119,360,204.98602,29.76666667,0,43.96666667,0,1,3073,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1791,171,360,203.57347,29.76666667,0,43.96666667,0,1,3074,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,42,5,4,5,4,4,4
1194,130,360,832.8812,25.68333333,1,45.55,0,1,3075,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
90,5,360,605.05566,25.63333333,1,44.31666667,0,1,3077,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,24,5,3,4,3,3,3
1649,154,360,171.75517,24.75,0,21.83333333,0,1,3082,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,30,5,4,5,2,3,3
819,103,360,707.828,25.05,0,44.48333333,0,2,3085,4,4,D5803,4.4.4(suv3Rw),19,1,22,5,5,5,4,4,4
999,122,360,413.39832,29.96666667,0,44.3,0,1,3087,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
943,119,240,115.41194,24.05,0,22.13333333,0,1,3089,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
779,96,360,1188.475,30.73333333,1,45.36666667,0,2,3091,4,3,HTC One X+,4.1.1(122573.16),16,1,23,5,4,2,3,2,4
984,121,360,631.6078,29.8,0,43.96666667,0,1,3095,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1812,173,360,398.67303,30.06666667,0,44.23333333,0,1,3099,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
302,30,360,1225.9191,31.05,3,45.7,0,1,3099,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,29,5,3,5,4,4,4
1172,129,360,529.56305,24,0,44.18333333,0,1,3101,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,5,5,5,5,5
1029,123,360,327.5516,29.68333333,0,43.96666667,0,1,3104,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1636,152,360,725.4667,25.06666667,0,43.78333333,0,1,3105,5,4,GT-I9194,4.4.2(I9195XXUCNK4),19,0,29,4,4,5,4,4,4
872,111,360,606.6952,25.25,1,45.2,0,2,3106,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,2,4,5,3,4,4
1767,167,360,473.04343,24.76666667,0,43.78333333,0,1,3106,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,0,30,5,4,5,4,4,4
1102,126,360,224.33786,30.06666667,0,44.23333333,0,1,3107,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
1721,163,360,195.52466,25.38333333,4,22.56666667,0,1,3113,5,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,5,5,5,3,4,3
360,37,360,775.7943,25.56666667,1,45.53333333,0,1,3115,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,21,5,4,5,4,5,4
794,100,360,707.67377,25.33333333,1,45.2,0,1,3116,4,3,HTC One X+,4.1.1(122573.16),16,1,52,5,4,3,3,2,3
614,77,360,771.598,25.66666667,1,45.88333333,0,1,3116,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,22,5,2,4,4,4,4
